1407/01/01	12.22425791488;14.365837904;16.50741789312		13.7423994532;13.7423994532;13.7423994532	14.6374022878963;14.6374022878963;14.6374022878963
1408/01/01	14.39696929088;16.53854928;18.68012926912		14.2507166296;14.2507166296;14.2507166296	14.6374022878963;14.6374022878963;14.6374022878963
1409/01/01	18.23164272688;20.373222716;22.51480270512		15.4659757164;15.4659757164;15.4659757164	14.6374022878963;14.6374022878963;14.6374022878963
1410/01/01	12.76743575888;14.909015748;17.05059573712		15.6686540164;15.6686540164;15.6686540164	14.6374022878963;14.6374022878963;14.6374022878963
1411/01/01	10.15693925488;12.298519244;14.44009923312		15.1506082816;15.1506082816;15.1506082816	14.6374022878963;14.6374022878963;14.6374022878963
1412/01/01	15.19957535888;17.341155348;19.48273533712		15.6702754428;15.6702754428;15.6702754428	14.6374022878963;14.6374022878963;14.6374022878963
1413/01/01	8.68954836288;10.831128352;12.97270834112		15.3597722872;15.3597722872;15.3597722872	14.6374022878963;14.6374022878963;14.6374022878963
1414/01/01	17.64792922288;19.789509212;21.93108920112		15.5762327116;15.5762327116;15.5762327116	14.6374022878963;14.6374022878963;14.6374022878963
1415/01/01	7.95179935088;10.09337934;12.23495932912		15.2000617868;15.2000617868;15.2000617868	14.6374022878963;14.6374022878963;14.6374022878963
1416/01/01	7.88694229488;10.028522284;12.17010227312		14.6568839428;14.6568839428;14.6568839428	14.6374022878963;14.6374022878963;14.6374022878963
1417/01/01	11.15411649088;13.29569648;15.43727646912		14.5498698004;14.5498698004;14.5498698004	14.6374022878963;14.6374022878963;14.6374022878963
1418/01/01	11.73782999488;13.879409984;16.02098997312		14.2839558708;14.2839558708;14.2839558708	14.6374022878963;14.6374022878963;14.6374022878963
1419/01/01	11.81079418288;13.952374172;16.09395416112		13.6418710164;13.6418710164;13.6418710164	14.6374022878963;14.6374022878963;14.6374022878963
1420/01/01	12.75122149488;14.892801484;17.03438147312		13.64024959;13.64024959;13.64024959	14.6374022878963;14.6374022878963;14.6374022878963
1421/01/01	9.29758326288;11.439163252;13.58074324112		13.5543139908;13.5543139908;13.5543139908	14.6374022878963;14.6374022878963;14.6374022878963
1422/01/01	13.69164880688;15.833228796;17.97480878512		13.4035213356;13.4035213356;13.4035213356	14.6374022878963;14.6374022878963;14.6374022878963
1423/01/01	11.81890131488;13.960481304;16.10206129312		13.7164566308;13.7164566308;13.7164566308	14.6374022878963;14.6374022878963;14.6374022878963
1424/01/01	11.18654501888;13.328125008;15.46970499712		13.0703182104;13.0703182104;13.0703182104	14.6374022878963;14.6374022878963;14.6374022878963
1425/01/01	8.94086945488;11.082449444;13.22402943312		13.1692252208;13.1692252208;13.1692252208	14.6374022878963;14.6374022878963;14.6374022878963
1426/01/01	15.40225365888;17.543833648;19.68541363712		13.9207563572;13.9207563572;13.9207563572	14.6374022878963;14.6374022878963;14.6374022878963
1427/01/01	13.19711375488;15.338693744;17.48027373312		14.1250560836;14.1250560836;14.1250560836	14.6374022878963;14.6374022878963;14.6374022878963
1428/01/01	12.29722210288;14.438802092;16.58038208112		14.1809952944;14.1809952944;14.1809952944	14.6374022878963;14.6374022878963;14.6374022878963
1429/01/01	14.42129068688;16.562870676;18.70445066512		14.4420449448;14.4420449448;14.4420449448	14.6374022878963;14.6374022878963;14.6374022878963
1430/01/01	15.47521784688;17.616797836;19.75837782512		14.71444458;14.71444458;14.71444458	14.6374022878963;14.6374022878963;14.6374022878963
1431/01/01	16.83721602288;18.978796012;21.12037600112		15.468407856;15.468407856;15.468407856	14.6374022878963;14.6374022878963;14.6374022878963
1432/01/01	14.80232589088;16.94390588;19.08548586912		15.5794755644;15.5794755644;15.5794755644	14.6374022878963;14.6374022878963;14.6374022878963
1433/01/01	12.39450768688;14.536087676;16.67766766512		15.6370362016;15.6370362016;15.6370362016	14.6374022878963;14.6374022878963;14.6374022878963
1434/01/01	13.70786307088;15.84944306;17.99102304912		15.8891680068;15.8891680068;15.8891680068	14.6374022878963;14.6374022878963;14.6374022878963
1435/01/01	12.98632832288;15.127908312;17.26948830112		16.2937138936;16.2937138936;16.2937138936	14.6374022878963;14.6374022878963;14.6374022878963
1436/01/01	14.16996959488;16.311549584;18.45312957312		16.1704854872;16.1704854872;16.1704854872	14.6374022878963;14.6374022878963;14.6374022878963
1437/01/01	11.32436626288;13.465946252;15.60752624112		15.983210738;15.983210738;15.983210738	14.6374022878963;14.6374022878963;14.6374022878963
1438/01/01	8.64901270288;10.790592692;12.93217268112		15.618389798;15.618389798;15.618389798	14.6374022878963;14.6374022878963;14.6374022878963
1439/01/01	8.40579874288;10.547378732;12.68895872112		15.0168406036;15.0168406036;15.0168406036	14.6374022878963;14.6374022878963;14.6374022878963
1440/01/01	15.90489584288;18.046475832;20.18805582112		15.0598084032;15.0598084032;15.0598084032	14.6374022878963;14.6374022878963;14.6374022878963
1441/01/01	18.04517869088;20.18675868;22.32833866912		15.18060467;15.18060467;15.18060467	14.6374022878963;14.6374022878963;14.6374022878963
1442/01/01	7.91937082288;10.060950812;12.20253080112		14.4923091632;14.4923091632;14.4923091632	14.6374022878963;14.6374022878963;14.6374022878963
1443/01/01	12.28100783888;14.422587828;16.56416781712		14.4809591784;14.4809591784;14.4809591784	14.6374022878963;14.6374022878963;14.6374022878963
1444/01/01	10.87036687088;13.01194686;15.15352684912		14.1972095584;14.1972095584;14.1972095584	14.6374022878963;14.6374022878963;14.6374022878963
1445/01/01	7.82208523888;9.963665228;12.10524521712		13.68078525;13.68078525;13.68078525	14.6374022878963;14.6374022878963;14.6374022878963
1446/01/01	9.28136899888;11.422948988;13.56452897712		13.1919251904;13.1919251904;13.1919251904	14.6374022878963;14.6374022878963;14.6374022878963
1447/01/01	14.02404121888;16.165621208;18.30720119712		13.461892686;13.461892686;13.461892686	14.6374022878963;14.6374022878963;14.6374022878963
1448/01/01	12.23236504688;14.373945036;16.51552502512		13.8202279204;13.8202279204;13.8202279204	14.6374022878963;14.6374022878963;14.6374022878963
1449/01/01	12.37018629088;14.51176628;16.65334626912		14.2166666752;14.2166666752;14.2166666752	14.6374022878963;14.6374022878963;14.6374022878963
1450/01/01	7.27080026288;9.412380252;11.55396024112		13.3532571172;13.3532571172;13.3532571172	14.6374022878963;14.6374022878963;14.6374022878963
1451/01/01	15.98596716288;18.127547152;20.26912714112		13.1473359644;13.1473359644;13.1473359644	14.6374022878963;14.6374022878963;14.6374022878963
1452/01/01	14.77800449488;16.919584484;19.06116447312		13.8331993316;13.8331993316;13.8331993316	14.6374022878963;14.6374022878963;14.6374022878963
1453/01/01	12.15940085888;14.300980848;16.44256083712		13.8210386336;13.8210386336;13.8210386336	14.6374022878963;14.6374022878963;14.6374022878963
1454/01/01	7.21405033888;9.355630328;11.49721031712		13.4554069804;13.4554069804;13.4554069804	14.6374022878963;14.6374022878963;14.6374022878963
1455/01/01	4.92783911488;7.069419104;9.21099909312		13.165982368;13.165982368;13.165982368	14.6374022878963;14.6374022878963;14.6374022878963
1456/01/01	10.10829646288;12.249876452;14.39145644112		13.2486751144;13.2486751144;13.2486751144	14.6374022878963;14.6374022878963;14.6374022878963
1457/01/01	12.84039994688;14.981979936;17.12355992512		13.1303109872;13.1303109872;13.1303109872	14.6374022878963;14.6374022878963;14.6374022878963
1458/01/01	14.43750495088;16.57908494;18.72066492912		13.3508249776;13.3508249776;13.3508249776	14.6374022878963;14.6374022878963;14.6374022878963
1459/01/01	11.40543758288;13.547017572;15.68859756112		13.2543501068;13.2543501068;13.2543501068	14.6374022878963;14.6374022878963;14.6374022878963
1460/01/01	5.36562424288;7.507204232;9.64878422112		13.0638325048;13.0638325048;13.0638325048	14.6374022878963;14.6374022878963;14.6374022878963
1461/01/01	8.16258478288;10.304164772;12.44574476112		12.2814942668;12.2814942668;12.2814942668	14.6374022878963;14.6374022878963;14.6374022878963
1462/01/01	17.30742967888;19.449009668;21.59058965712		12.5344367852;12.5344367852;12.5344367852	14.6374022878963;14.6374022878963;14.6374022878963
1463/01/01	15.46711071488;17.608690704;19.75027069312		12.8652077708;12.8652077708;12.8652077708	14.6374022878963;14.6374022878963;14.6374022878963
1464/01/01	11.30815199888;13.449731988;15.59131197712		13.2746179368;13.2746179368;13.2746179368	14.6374022878963;14.6374022878963;14.6374022878963
1465/01/01	7.07622909488;9.217809084;11.35938907312		13.4894569348;13.4894569348;13.4894569348	14.6374022878963;14.6374022878963;14.6374022878963
1466/01/01	15.33739660288;17.478976592;19.62055658112		14.0123669488;14.0123669488;14.0123669488	14.6374022878963;14.6374022878963;14.6374022878963
1467/01/01	19.29367701888;21.435257008;23.57683699712		14.657694656;14.657694656;14.657694656	14.6374022878963;14.6374022878963;14.6374022878963
1468/01/01	16.09135987888;18.232939868;20.37451985712		14.8230801488;14.8230801488;14.8230801488	14.6374022878963;14.6374022878963;14.6374022878963
1469/01/01	13.01064971888;15.152229708;17.29380969712		14.9836013624;14.9836013624;14.9836013624	14.6374022878963;14.6374022878963;14.6374022878963
1470/01/01	12.09454380288;14.236123792;16.37770378112		15.6564933184;15.6564933184;15.6564933184	14.6374022878963;14.6374022878963;14.6374022878963
1471/01/01	7.74912105088;9.89070104;12.03228102912		15.6151469452;15.6151469452;15.6151469452	14.6374022878963;14.6374022878963;14.6374022878963
1472/01/01	7.57887127888;9.720451268;11.86203125712		14.6422911052;14.6422911052;14.6422911052	14.6374022878963;14.6374022878963;14.6374022878963
1473/01/01	9.62186854288;11.763448532;13.90502852112		14.057766888;14.057766888;14.057766888	14.6374022878963;14.6374022878963;14.6374022878963
1474/01/01	11.49461603488;13.636196024;15.77777601312		14.0764132916;14.0764132916;14.0764132916	14.6374022878963;14.6374022878963;14.6374022878963
1475/01/01	9.59754714688;11.739127136;13.88070712512		14.3285450968;14.3285450968;14.3285450968	14.6374022878963;14.6374022878963;14.6374022878963
1476/01/01	15.64546761888;17.787047608;19.92862759712		14.3593521984;14.3593521984;14.3593521984	14.6374022878963;14.6374022878963;14.6374022878963
1477/01/01	16.77235896688;18.913938956;21.05551894512		14.1072203932;14.1072203932;14.1072203932	14.6374022878963;14.6374022878963;14.6374022878963
1478/01/01	14.79421875888;16.935798748;19.07737873712		13.9775062812;13.9775062812;13.9775062812	14.6374022878963;14.6374022878963;14.6374022878963
1479/01/01	11.00008098288;13.141660972;15.28324096112		13.7764494076;13.7764494076;13.7764494076	14.6374022878963;14.6374022878963;14.6374022878963
1480/01/01	8.93276232288;11.074342312;13.21592230112		13.4602712596;13.4602712596;13.4602712596	14.6374022878963;14.6374022878963;14.6374022878963
1481/01/01	12.25668644288;14.398266432;16.53984642112		13.9110277988;13.9110277988;13.9110277988	14.6374022878963;14.6374022878963;14.6374022878963
1482/01/01	15.92921723888;18.070797228;20.21237721712		14.7460623948;14.7460623948;14.7460623948	14.6374022878963;14.6374022878963;14.6374022878963
1483/01/01	14.19429099088;16.33587098;18.47745096912		15.2033046396;15.2033046396;15.2033046396	14.6374022878963;14.6374022878963;14.6374022878963
1484/01/01	21.33667428288;23.478254272;25.61983426112		16.1875104644;16.1875104644;16.1875104644	14.6374022878963;14.6374022878963;14.6374022878963
1485/01/01	17.07232285088;19.21390284;21.35548282912		16.9349880348;16.9349880348;16.9349880348	14.6374022878963;14.6374022878963;14.6374022878963
1486/01/01	15.32118233888;17.462762328;19.60434231712		16.9025595068;16.9025595068;16.9025595068	14.6374022878963;14.6374022878963;14.6374022878963
1487/01/01	12.98632832288;15.127908312;17.26948830112		16.5239564424;16.5239564424;16.5239564424	14.6374022878963;14.6374022878963;14.6374022878963
1488/01/01	13.12414956688;15.265729556;17.40730954512		16.3569495232;16.3569495232;16.3569495232	14.6374022878963;14.6374022878963;14.6374022878963
1489/01/01	17.01557292688;19.157152916;21.29873290512		16.9584987176;16.9584987176;16.9584987176	14.6374022878963;14.6374022878963;14.6374022878963
1490/01/01	17.84250039088;19.98408038;22.12566036912		17.8494725244;17.8494725244;17.8494725244	14.6374022878963;14.6374022878963;14.6374022878963
1491/01/01	18.45053529088;20.59211528;22.73369526912		18.4688574092;18.4688574092;18.4688574092	14.6374022878963;14.6374022878963;14.6374022878963
1492/01/01	12.49990040288;14.641480392;16.78306038112		18.1259257256;18.1259257256;18.1259257256	14.6374022878963;14.6374022878963;14.6374022878963
1493/01/01	11.30004486688;13.441624856;15.58320484512		17.8365011132;17.8365011132;17.8365011132	14.6374022878963;14.6374022878963;14.6374022878963
1494/01/01	14.93204000288;17.073619992;19.21519998112		17.1960376852;17.1960376852;17.1960376852	14.6374022878963;14.6374022878963;14.6374022878963
1495/01/01	5.46290982688;7.604489816;9.74606980512		16.0350963828;16.0350963828;16.0350963828	14.6374022878963;14.6374022878963;14.6374022878963
1496/01/01	3.77662637088;5.91820636;8.05978634912		14.880640786;14.880640786;14.880640786	14.6374022878963;14.6374022878963;14.6374022878963
1497/01/01	12.83229281488;14.973872804;17.11545279312		14.8652372352;14.8652372352;14.8652372352	14.6374022878963;14.6374022878963;14.6374022878963
1498/01/01	17.15339417088;19.29497416;21.43655414912		15.2681616956;15.2681616956;15.2681616956	14.6374022878963;14.6374022878963;14.6374022878963
1499/01/01	7.74101391888;9.882593908;12.02417389712		14.3407057948;14.3407057948;14.3407057948	14.6374022878963;14.6374022878963;14.6374022878963
1500/01/01	4.46573259088;6.60731258;8.74889256912		13.0030290148;13.0030290148;13.0030290148	14.6374022878963;14.6374022878963;14.6374022878963
1501/01/01	9.54079722288;11.682377212;13.82395720112		12.112055208;12.112055208;12.112055208	14.6374022878963;14.6374022878963;14.6374022878963
1502/01/01	13.59436322288;15.735943212;17.87752320112		12.22150149;12.22150149;12.22150149	14.6374022878963;14.6374022878963;14.6374022878963
1503/01/01	12.69447157088;14.83605156;16.97763154912		12.3609441604;12.3609441604;12.3609441604	14.6374022878963;14.6374022878963;14.6374022878963
1504/01/01	13.07550677488;15.217086764;17.35866675312		12.1752908376;12.1752908376;12.1752908376	14.6374022878963;14.6374022878963;14.6374022878963
1505/01/01	7.27890739488;9.420487384;11.56206737312		12.3568905944;12.3568905944;12.3568905944	14.6374022878963;14.6374022878963;14.6374022878963
1506/01/01	4.13334017888;6.274920168;8.41650015712		12.3925619752;12.3925619752;12.3925619752	14.6374022878963;14.6374022878963;14.6374022878963
1507/01/01	10.71633136288;12.857911352;14.99949134112		12.18096583;12.18096583;12.18096583	14.6374022878963;14.6374022878963;14.6374022878963
1508/01/01	14.68882604288;16.830406032;18.97198602112		11.9345090172;11.9345090172;11.9345090172	14.6374022878963;14.6374022878963;14.6374022878963
1509/01/01	16.61021632688;18.751796316;20.89337630512		12.821429258;12.821429258;12.821429258	14.6374022878963;14.6374022878963;14.6374022878963
1510/01/01	9.59754714688;11.739127136;13.88070712512		13.3346107136;13.3346107136;13.3346107136	14.6374022878963;14.6374022878963;14.6374022878963
1511/01/01	13.77272012688;15.914300116;18.05588010512		13.757803004;13.757803004;13.757803004	14.6374022878963;14.6374022878963;14.6374022878963
1512/01/01	13.89432710688;16.035907096;18.17748708512		13.7877993924;13.7877993924;13.7877993924	14.6374022878963;14.6374022878963;14.6374022878963
1513/01/01	13.95107703088;16.09265702;18.23423700912		13.9134599384;13.9134599384;13.9134599384	14.6374022878963;14.6374022878963;14.6374022878963
1514/01/01	16.96693013488;19.108510124;21.25009011312		14.3026022744;14.3026022744;14.3026022744	14.6374022878963;14.6374022878963;14.6374022878963
1515/01/01	9.61376141088;11.7553414;13.89692138912		14.536087676;14.536087676;14.536087676	14.6374022878963;14.6374022878963;14.6374022878963
1516/01/01	8.29229889488;10.433878884;12.57545887312		14.9519835476;14.9519835476;14.9519835476	14.6374022878963;14.6374022878963;14.6374022878963
1517/01/01	12.92957839888;15.071158388;17.21273837712		15.1733082512;15.1733082512;15.1733082512	14.6374022878963;14.6374022878963;14.6374022878963
1518/01/01	11.08925943488;13.230839424;15.37241941312		14.8133515904;14.8133515904;14.8133515904	14.6374022878963;14.6374022878963;14.6374022878963
1519/01/01	13.91054137088;16.05212136;18.19370134912		14.5433840948;14.5433840948;14.5433840948	14.6374022878963;14.6374022878963;14.6374022878963
1520/01/01	12.85661421088;14.9981942;17.13977418912		14.8692908012;14.8692908012;14.8692908012	14.6374022878963;14.6374022878963;14.6374022878963
1521/01/01	17.79385759888;19.935437588;22.07701757712		15.2714045484;15.2714045484;15.2714045484	14.6374022878963;14.6374022878963;14.6374022878963
1522/01/01	10.24611770688;12.387697696;14.52927768512		14.9065836084;14.9065836084;14.9065836084	14.6374022878963;14.6374022878963;14.6374022878963
1523/01/01	15.93732437088;18.07890436;20.22048434912		15.1052083424;15.1052083424;15.1052083424	14.6374022878963;14.6374022878963;14.6374022878963
1524/01/01	14.25104091488;16.392620904;18.53420089312		14.8336194204;14.8336194204;14.8336194204	14.6374022878963;14.6374022878963;14.6374022878963
1525/01/01	12.96200692688;15.103586916;17.24516690512		15.168443972;15.168443972;15.168443972	14.6374022878963;14.6374022878963;14.6374022878963
1526/01/01	16.09946701088;18.241047;20.38262698912		15.9491607836;15.9491607836;15.9491607836	14.6374022878963;14.6374022878963;14.6374022878963
1527/01/01	15.39414652688;17.535726516;19.67730650512		16.1956175964;16.1956175964;16.1956175964	14.6374022878963;14.6374022878963;14.6374022878963
1528/01/01	11.03250951088;13.1740895;15.31566948912		16.189942604;16.189942604;16.189942604	14.6374022878963;14.6374022878963;14.6374022878963
1529/01/01	13.02686398288;15.168443972;17.31002396112		16.1015748652;16.1015748652;16.1015748652	14.6374022878963;14.6374022878963;14.6374022878963
1530/01/01	13.23764941488;15.379229404;17.52080939312		16.1396783856;16.1396783856;16.1396783856	14.6374022878963;14.6374022878963;14.6374022878963
1531/01/01	5.83583789888;7.977417888;10.11899787712		14.9438764156;14.9438764156;14.9438764156	14.6374022878963;14.6374022878963;14.6374022878963
1532/01/01	3.63069799488;5.772277984;7.91385797312		14.2823344444;14.2823344444;14.2823344444	14.6374022878963;14.6374022878963;14.6374022878963
1533/01/01	13.69164880688;15.833228796;17.97480878512		14.057766888;14.057766888;14.057766888	14.6374022878963;14.6374022878963;14.6374022878963
1534/01/01	14.99689705888;17.138477048;19.28005703712		14.1323525024;14.1323525024;14.1323525024	14.6374022878963;14.6374022878963;14.6374022878963
1535/01/01	15.17525396288;17.316833952;19.45841394112		14.353677206;14.353677206;14.353677206	14.6374022878963;14.6374022878963;14.6374022878963
1536/01/01	17.63171495888;19.773294948;21.91487493712		14.5069020008;14.5069020008;14.5069020008	14.6374022878963;14.6374022878963;14.6374022878963
1537/01/01	15.08607551088;17.2276555;19.36923548912		14.4760948992;14.4760948992;14.4760948992	14.6374022878963;14.6374022878963;14.6374022878963
1538/01/01	8.70576262688;10.847342616;12.98892260512		14.2434202108;14.2434202108;14.2434202108	14.6374022878963;14.6374022878963;14.6374022878963
1539/01/01	13.15657809488;15.298158084;17.43973807312		14.256391622;14.256391622;14.256391622	14.6374022878963;14.6374022878963;14.6374022878963
1540/01/01	16.14000267088;18.28158266;20.42316264912		14.5466269476;14.5466269476;14.5466269476	14.6374022878963;14.6374022878963;14.6374022878963
1541/01/01	13.95107703088;16.09265702;18.23423700912		15.3581508608;15.3581508608;15.3581508608	14.6374022878963;14.6374022878963;14.6374022878963
1542/01/01	3.80094776688;5.942527756;8.08410774512		15.375175838;15.375175838;15.375175838	14.6374022878963;14.6374022878963;14.6374022878963
1543/01/01	11.51083029888;13.652410288;15.79399027712		15.1570939872;15.1570939872;15.1570939872	14.6374022878963;14.6374022878963;14.6374022878963
1544/01/01	9.27326186688;11.414841856;13.55642184512		14.584730468;14.584730468;14.584730468	14.6374022878963;14.6374022878963;14.6374022878963
1545/01/01	8.74629828688;10.887878276;13.02945826512		13.9418349004;13.9418349004;13.9418349004	14.6374022878963;14.6374022878963;14.6374022878963
1546/01/01	14.84286155088;16.98444154;19.12602152912		13.6629495596;13.6629495596;13.6629495596	14.6374022878963;14.6374022878963;14.6374022878963
1547/01/01	14.46993347888;16.611513468;18.75309345712		13.6013353564;13.6013353564;13.6013353564	14.6374022878963;14.6374022878963;14.6374022878963
1548/01/01	14.95636139888;17.097941388;19.23952137712		14.2263952336;14.2263952336;14.2263952336	14.6374022878963;14.6374022878963;14.6374022878963
1549/01/01	18.18299993488;20.324579924;22.46615991312		14.7290374176;14.7290374176;14.7290374176	14.6374022878963;14.6374022878963;14.6374022878963
1550/01/01	16.00218142688;18.143761416;20.28534140512		14.7152552932;14.7152552932;14.7152552932	14.6374022878963;14.6374022878963;14.6374022878963
1551/01/01	10.20558204688;12.347162036;14.48874202512		14.3407057948;14.3407057948;14.3407057948	14.6374022878963;14.6374022878963;14.6374022878963
1552/01/01	12.87282847488;15.014408464;17.15598845312		15.2478938656;15.2478938656;15.2478938656	14.6374022878963;14.6374022878963;14.6374022878963
1553/01/01	18.97749887088;21.11907886;23.26065884912		15.9945607228;15.9945607228;15.9945607228	14.6374022878963;14.6374022878963;14.6374022878963
1554/01/01	12.72690009888;14.868480088;17.01006007712		16.339924546;16.339924546;16.339924546	14.6374022878963;14.6374022878963;14.6374022878963
1555/01/01	12.45936474288;14.600944732;16.74252472112		16.7112311916;16.7112311916;16.7112311916	14.6374022878963;14.6374022878963;14.6374022878963
1556/01/01	13.87000571088;16.0115857;18.15316568912		16.6139456076;16.6139456076;16.6139456076	14.6374022878963;14.6374022878963;14.6374022878963
1557/01/01	16.54535927088;18.68693926;20.82851924912		16.8214881868;16.8214881868;16.8214881868	14.6374022878963;14.6374022878963;14.6374022878963
1558/01/01	7.22215747088;9.36373746;11.50531744912		16.048067794;16.048067794;16.048067794	14.6374022878963;14.6374022878963;14.6374022878963
1559/01/01	10.32718902688;12.468769016;14.61034900512		15.2624867032;15.2624867032;15.2624867032	14.6374022878963;14.6374022878963;14.6374022878963
1560/01/01	15.37793226288;17.519512252;19.66109224112		15.2000617868;15.2000617868;15.2000617868	14.6374022878963;14.6374022878963;14.6374022878963
1561/01/01	11.47029463888;13.611874628;15.75345461712		15.326533046;15.326533046;15.326533046	14.6374022878963;14.6374022878963;14.6374022878963
1562/01/01	8.72197689088;10.86355688;13.00513686912		14.9114478876;14.9114478876;14.9114478876	14.6374022878963;14.6374022878963;14.6374022878963
1563/01/01	12.02157961488;14.163159604;16.30473959312		14.215855962;14.215855962;14.215855962	14.6374022878963;14.6374022878963;14.6374022878963
1564/01/01	16.78046609888;18.922046088;21.06362607712		14.621212562;14.621212562;14.621212562	14.6374022878963;14.6374022878963;14.6374022878963
1565/01/01	15.32118233888;17.462762328;19.60434231712		14.9073943216;14.9073943216;14.9073943216	14.6374022878963;14.6374022878963;14.6374022878963
1566/01/01	10.18936778288;12.330947772;14.47252776112		14.5393305288;14.5393305288;14.5393305288	14.6374022878963;14.6374022878963;14.6374022878963
1567/01/01	10.44879600688;12.590375996;14.73195598512		13.9296742024;13.9296742024;13.9296742024	14.6374022878963;14.6374022878963;14.6374022878963
1568/01/01	12.22425791488;14.365837904;16.50741789312		14.4298842468;14.4298842468;14.4298842468	14.6374022878963;14.6374022878963;14.6374022878963
1569/01/01	12.30532923488;14.446909224;16.58848921312		14.6276982676;14.6276982676;14.6276982676	14.6374022878963;14.6374022878963;14.6374022878963
1570/01/01	15.53196777088;17.67354776;19.81512774912		14.6431018184;14.6431018184;14.6431018184	14.6374022878963;14.6374022878963;14.6374022878963
1571/01/01	12.71879296688;14.860372956;17.00195294512		14.7679516512;14.7679516512;14.7679516512	14.6374022878963;14.6374022878963;14.6374022878963
1572/01/01	13.66732741088;15.8089074;17.95048738912		15.2624867032;15.2624867032;15.2624867032	14.6374022878963;14.6374022878963;14.6374022878963
1573/01/01	9.05436930288;11.195949292;13.33752928112		14.965765672;14.965765672;14.965765672	14.6374022878963;14.6374022878963;14.6374022878963
1574/01/01	6.87355079488;9.015130784;11.15671077312		13.9750741416;13.9750741416;13.9750741416	14.6374022878963;14.6374022878963;14.6374022878963
1575/01/01	13.01875685088;15.16033684;17.30191682912		13.7448315928;13.7448315928;13.7448315928	14.6374022878963;14.6374022878963;14.6374022878963
1576/01/01	11.28383060288;13.425410592;15.56699058112		13.8542778748;13.8542778748;13.8542778748	14.6374022878963;14.6374022878963;14.6374022878963
1577/01/01	15.29686094288;17.438440932;19.58002092112		14.3390843684;14.3390843684;14.3390843684	14.6374022878963;14.6374022878963;14.6374022878963
1578/01/01	14.78611162688;16.927691616;19.06927160512		14.5952697396;14.5952697396;14.5952697396	14.6374022878963;14.6374022878963;14.6374022878963
1579/01/01	10.05154653888;12.193126528;14.33470651712		14.36989147;14.36989147;14.36989147	14.6374022878963;14.6374022878963;14.6374022878963
1580/01/01	4.40087553488;6.542455524;8.68403551312		13.2567822464;13.2567822464;13.2567822464	14.6374022878963;14.6374022878963;14.6374022878963
1581/01/01	10.31908189488;12.460661884;14.60224187312		13.0168111392;13.0168111392;13.0168111392	14.6374022878963;14.6374022878963;14.6374022878963
1582/01/01	13.25386367888;15.395443668;17.53702365712		12.975464766;12.975464766;12.975464766	14.6374022878963;14.6374022878963;14.6374022878963
1583/01/01	9.38676171488;11.528341704;13.66992169312		13.0087040072;13.0087040072;13.0087040072	14.6374022878963;14.6374022878963;14.6374022878963
1584/01/01	2.92537751088;5.0669575;7.20853748912		12.6138866788;12.6138866788;12.6138866788	14.6374022878963;14.6374022878963;14.6374022878963
1585/01/01	9.02194077488;11.163520764;13.30510075312		12.2142050712;12.2142050712;12.2142050712	14.6374022878963;14.6374022878963;14.6374022878963
1586/01/01	14.66450464688;16.806084636;18.94766462512		12.5522724756;12.5522724756;12.5522724756	14.6374022878963;14.6374022878963;14.6374022878963
1587/01/01	11.90807976688;14.049659756;16.19123974512		12.213394358;12.213394358;12.213394358	14.6374022878963;14.6374022878963;14.6374022878963
1588/01/01	14.42939781888;16.570977808;18.71255779712		12.1777229772;12.1777229772;12.1777229772	14.6374022878963;14.6374022878963;14.6374022878963
1589/01/01	13.75650586288;15.898085852;18.03966584112		12.5482189096;12.5482189096;12.5482189096	14.6374022878963;14.6374022878963;14.6374022878963
1590/01/01	6.08715899088;8.22873898;10.37031896912		12.7168472552;12.7168472552;12.7168472552	14.6374022878963;14.6374022878963;14.6374022878963
1591/01/01	7.21405033888;9.355630328;11.49721031712		12.4063440996;12.4063440996;12.4063440996	14.6374022878963;14.6374022878963;14.6374022878963
1592/01/01	8.60036991088;10.7419499;12.88352988912		11.9409947228;11.9409947228;11.9409947228	14.6374022878963;14.6374022878963;14.6374022878963
1593/01/01	12.49990040288;14.641480392;16.78306038112		12.2523085916;12.2523085916;12.2523085916	14.6374022878963;14.6374022878963;14.6374022878963
1594/01/01	15.45900358288;17.600583572;19.74216356112		13.5056711988;13.5056711988;13.5056711988	14.6374022878963;14.6374022878963;14.6374022878963
1595/01/01	15.90489584288;18.046475832;20.18805582112		14.1939667056;14.1939667056;14.1939667056	14.6374022878963;14.6374022878963;14.6374022878963
1596/01/01	16.35078810288;18.492368092;20.63394808112		14.3625950512;14.3625950512;14.3625950512	14.6374022878963;14.6374022878963;14.6374022878963
1597/01/01	11.04872377488;13.190303764;15.33188375312		14.276659452;14.276659452;14.276659452	14.6374022878963;14.6374022878963;14.6374022878963
1598/01/01	4.79001787088;6.93159786;9.07317784912		13.3127214572;13.3127214572;13.3127214572	14.6374022878963;14.6374022878963;14.6374022878963
1599/01/01	14.57532619488;16.716906184;18.85848617312		13.3946034904;13.3946034904;13.3946034904	14.6374022878963;14.6374022878963;14.6374022878963
1600/01/01	6.81680087088;8.95838086;11.09996084912		13.4675676784;13.4675676784;13.4675676784	14.6374022878963;14.6374022878963;14.6374022878963
1601/01/01	14.12132680288;16.262906792;18.40448678112		14.1582953248;14.1582953248;14.1582953248	14.6374022878963;14.6374022878963;14.6374022878963
